,spotify_genre,track_duration_s,explicit_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spotify_popularity,main_artist,artist_list,song,index_empty_val
109,,169.33,True,0.813,0.57,3.0,-8.409,0.0,0.265,0.0909,0.0,0.0982,0.676,109.07,65.0,Lil Durk,"['Lil Durk', ' 6LACK', 'Young Thug']",Stay Down,2404
110,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin', 'Drake']",Mr. Right Now,2408
111,,,,,,,,,,,,,,,,Jawsh 685 x Jason Derulo,['Jawsh 685 x Jason Derulo'],Savage Love (Laxed - Siren Beat),2409
112,,,,,,,,,,,,,,,,Billie Eilish,"['Billie Eilish', 'ROSALIA']",Lo Vas A Olvidar,2410
113,,,,,,,,,,,,,,,,SZA,"['SZA', 'Ty Dolla $ign']",Hit Different,2412
114,,,,,,,,,,,,,,,,Anuel AA,"['Anuel AA', 'Ozuna']",Antes,2416
115,,,,,,,,,,,,,,,,Cardi B,"['Cardi B', 'Megan Thee Stallion']",WAP,2418
116,,,,,,,,,,,,,,,,Ant Clemons,"['Ant Clemons', 'Justin Timberlake']",Better Days,2421
117,,,,,,,,,,,,,,,,Maluma,"['Maluma', 'The Weeknd']",Hawai,2422
118,,,,,,,,,,,,,,,,Jhene Aiko,"['Jhene Aiko', 'H.E.R.']",B.S.,2423
119,['contemporary country'],,,,,,,,,,,,,,,Morgan Wallen,['Morgan Wallen'],Whiskey'd My Way,2427
120,,,,,,,,,,,,,,,,Morgan Wallen,"['Morgan Wallen', 'Ben Burgess']",Outlaw,2429
121,,,,,,,,,,,,,,,,Morgan Wallen,"['Morgan Wallen', 'Chris Stapleton']",Only Thing That's Gone,2430
122,,,,,,,,,,,,,,,,Jazmine Sullivan,"['Jazmine Sullivan', 'H.E.R.']",Girl Like Me,2433
123,,,,,,,,,,,,,,,,Blake Shelton,"['Blake Shelton', 'Gwen Stefani']",Happy Anywhere,2435
124,,,,,,,,,,,,,,,,Jack Harlow,"['Jack Harlow', 'Big Sean']",Way Out,2439
125,,,,,,,,,,,,,,,,The Kid LAROI,"['The Kid LAROI', 'Juice WRLD']",Reminds Me Of You,2444
126,,,,,,,,,,,,,,,,Playboi Carti,"['Playboi Carti', 'Kanye West']",Go2DaMoon,2447
127,,,,,,,,,,,,,,,,Playboi Carti,"['Playboi Carti', 'Kid Cudi']",M3tamorphosis,2453
128,,175.333,False,0.5,0.224,3.0,-12.431,1.0,0.0935,0.646,0.0,0.2839999999999999,0.62,202.481,36.0,Bing Crosby,"['Bing Crosby', 'The Andrews Sisters']",Mele Kalikimaka (Merry Christmas),2454
129,,,,,,,,,,,,,,,,Carrie Underwood,"['Carrie Underwood', 'John Legend']",Hallelujah,2456
130,"['canadian pop', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,Justin Bieber,['Justin Bieber'],Rockin' Around The Christmas Tree,2458
131,"['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']",,,,,,,,,,,,,,,Carrie Underwood,['Carrie Underwood'],Favorite Time Of Year,2459
132,,,,,,,,,,,,,,,,Kelly Clarkson,"['Kelly Clarkson', 'Brett Eldredge']",Under The Mistletoe,2460
133,,,,,,,,,,,,,,,,Taylor Swift,"['Taylor Swift', 'HAIM']","No Body, No Crime",2466
134,,174.96,True,0.6189999999999999,0.5889999999999999,1.0,-6.531,1.0,0.124,0.43,0.000392,0.378,0.158,143.896,79.0,Kid Cudi,"['Kid Cudi', ' Skepta', 'Pop Smoke']",Show Out,2471
135,,,,,,,,,,,,,,,,Taylor Swift,"['Taylor Swift', 'Bon Iver']",Evermore,2472
136,,,,,,,,,,,,,,,,Taylor Swift,"['Taylor Swift', 'The National']",Coney Island,2474
137,"['hip hop', 'ohio hip hop', 'rap']",,,,,,,,,,,,,,,Kid Cudi,['Kid Cudi'],Mr. Solo Dolo III,2480
138,,,,,,,,,,,,,,,,Juice WRLD x benny blanco,['Juice WRLD x benny blanco'],Real Shit,2488
139,,,,,,,,,,,,,,,,Mariah Carey,"['Mariah Carey', 'Ariana Grande', 'Jennifer Hudson']",Oh Santa!,2490
140,,,,,,,,,,,,,,,,Megan Thee Stallion,"['Megan Thee Stallion', 'Young Thug']",Don't Stop,2491
141,,,,,,,,,,,,,,,,Kane Brown,"['Kane Brown', 'Swae Lee', 'Khalid']",Be Like That,2497
142,,,,,,,,,,,,,,,,Surf Mesa,"['Surf Mesa', 'Emilee']",ily,2498
143,,,,,,,,,,,,,,,,HARDY,"['HARDY', 'Lauren Alaina', 'Devin Dawson']",One Beer,2510
144,,,,,,,,,,,,,,,,Juice WRLD x Marshmello,['Juice WRLD x Marshmello'],Come & Go,2512
145,,,,,,,,,,,,,,,,Travis Scott,"['Travis Scott', 'Young Thug', 'M.I.A.']",Franchise,2516
146,,,,,,,,,,,,,,,,Meek Mill,"['Meek Mill', 'Lil Durk']",Pain Away,2519
147,,185.934,True,0.656,0.647,6.0,-7.583999999999999,1.0,0.108,0.0845,8.7e-05,0.315,0.686,181.884,52.0,Ne-Yo,"['Ne-Yo', 'Jeremih']",U 2 Luv,2520
148,,,,,,,,,,,,,,,,Megan Thee Stallion,"['Megan Thee Stallion', 'City Girls', 'Hot Girl Meg']",Do It On The Tip,2522
149,,,,,,,,,,,,,,,,DJ Khaled,"['DJ Khaled', 'Drake']",Popstar,2524
150,,,,,,,,,,,,,,,,Future,"['Future', 'Lil Uzi Vert']",Stripes Like Burberry,2526
151,,,,,,,,,,,,,,,,Future,"['Future', 'Lil Uzi Vert']",That's It,2528
152,,,,,,,,,,,,,,,,Pop Smoke,"['Pop Smoke', '50 Cent', 'Roddy Ricch']",The Woo,2529
153,,,,,,,,,,,,,,,,Future,"['Future', 'Lil Uzi Vert']",Real Baby Pluto,2530
154,,,,,,,,,,,,,,,,Phoebe,"['Phoebe', 'Maggie']",Iris,2531
155,,,,,,,,,,,,,,,,Pop Smoke,"['Pop Smoke', 'Lil Tjay']",Mood Swings,2532
156,,,,,,,,,,,,,,,,Future,"['Future', 'Lil Uzi Vert']",Marni On Me,2533
157,,,,,,,,,,,,,,,,Future,"['Future', 'Lil Uzi Vert']",Million Dollar Play,2534
158,,,,,,,,,,,,,,,,Future,"['Future', 'Lil Uzi Vert']",Sleeping On The Floor,2535
159,,,,,,,,,,,,,,,,DaBaby,"['DaBaby', 'Young Thug']",Blind,2536
160,,,,,,,,,,,,,,,,Future,"['Future', 'Lil Uzi Vert']",Plastic,2537
161,,,,,,,,,,,,,,,,Money Man,"['Money Man', 'Lil Baby']",24,2538
162,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",Runnin,2539
163,,,,,,,,,,,,,,,,Sech,"['Sech', ' Daddy Yankee', 'J Balvin', 'Rosalia', 'Farruko']",Relacion,2540
164,,,,,,,,,,,,,,,,Future,"['Future', 'Lil Uzi Vert']",Bought A Bad Bitch,2544
165,,,,,,,,,,,,,,,,Mike WiLL Made-It,"['Mike WiLL Made-It', ' Nicki Minaj', 'YoungBoy Never Broke Again']",What That Speed Bout!?,2545
166,,,,,,,,,,,,,,,,Rod Wave,"['Rod Wave', 'ATR Son Son']",Rags2Riches,2546
167,,,,,,,,,,,,,,,,NAV,"['NAV', 'Lil Baby']",Don't Need Friends,2549
168,,,,,,,,,,,,,,,,King Von,"['King Von', 'Polo G']",The Code,2550
169,,,,,,,,,,,,,,,,The Kid LAROI,"['The Kid LAROI', 'YoungBoy Never Brok Again', 'Internet Money']",Tragic,2551
170,,,,,,,,,,,,,,,,King Von,"['King Von', 'Lil Durk']",All These N**gas,2552
171,,,,,,,,,,,,,,,,Ariana Grande,"['Ariana Grande', 'Doja Cat']",Motive,2553
172,,,,,,,,,,,,,,,,King Von,"['King Von', 'Lil Durk']",Crazy Story 2.0,2554
173,,151.481,True,0.917,0.529,1.0,-3.785,0.0,0.101,0.00998,0.0,0.0884,0.2889999999999999,122.0,64.0,NAV,"['NAV', 'Gunna']",Young Wheezy,2556
174,,,,,,,,,,,,,,,,Ariana Grande,"['Ariana Grande', 'The Weeknd']",Off The Table,2557
175,,,,,,,,,,,,,,,,The Kid LAROI,"['The Kid LAROI', 'Machine Gun Kelly']","F*ck You, Goodbye",2559
176,,,,,,,,,,,,,,,,Ariana Grande,"['Ariana Grande', 'Ty Dolla $ign']",Safety Net,2563
177,,,,,,,,,,,,,,,,DJ Chose,"['DJ Chose', 'BeatKing']",Thick,2570
178,,143.375,True,0.782,0.51,4.0,-5.724,0.0,0.0419,0.1429999999999999,0.0,0.115,0.1179999999999999,99.993,82.0,Ty Dolla $ign,"['Ty Dolla $ign', 'Post Malone']",Spicy,2574
179,,,,,,,,,,,,,,,,Luke Combs,"['Luke Combs', 'Amanda Shires']",Without You,2576
180,,,,,,,,,,,,,,,,Sada Baby,"['Sada Baby', 'Nicki Minaj']",Whole Lotta Choppas,2578
181,,,,,,,,,,,,,,,,DJ Khaled,"['DJ Khaled', 'Drake']",Greece,2579
182,,232.253,False,0.5789999999999998,0.687,6.0,-8.23,0.0,0.0618,0.00491,0.0,0.1809999999999999,0.392,168.157,10.0,J Balvin,"['J Balvin', ' Dua Lipa', ' Bad Bunny', 'Tainy']",Un Dia (One Day),2580
183,,,,,,,,,,,,,,,,Machine Gun Kelly,"['Machine Gun Kelly', 'Halsey']",Forget Me Too,2583
184,,,,,,,,,,,,,,,,Joel Corry X MNEK,['Joel Corry X MNEK'],Head & Heart,2584
185,,,,,,,,,,,,,,,,G-Eazy,"['G-Eazy', 'blackbear']",Hate The Way,2586
186,,154.426,False,0.77,0.636,1.0,-5.787,0.0,0.0609,0.0811,2e-06,0.111,0.383,122.072,54.0,Marshmello,"['Marshmello', 'Demi Lovato']",OK Not To Be OK,2587
187,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",Glock In My Lap,2589
188,,,,,,,,,,,,,,,,BLACKPINK X Selena Gomez,['BLACKPINK X Selena Gomez'],Ice Cream,2590
189,,,,,,,,,,,,,,,,Juice WRLD,"['Juice WRLD', 'The Weeknd']",Smile,2591
190,,166.793,False,0.789,0.72,8.0,-5.652,0.0,0.217,0.223,0.0,0.129,0.664,122.031,13.0,Topic,"['Topic', 'A7S']",Breaking Me,2592
191,,,,,,,,,,,,,,,,Lil Durk,"['Lil Durk', 'Lil Baby', 'Polo G']",3 Headed Goat,2593
192,,,,,,,,,,,,,,,,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,['Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka'],La Jeepeta,2596
193,,,,,,,,,,,,,,,,Ozuna x Karol G x Myke Towers,['Ozuna x Karol G x Myke Towers'],Caramelo,2597
194,,,,,,,,,,,,,,,,T.I.,"['T.I.', 'Lil Baby']",Pardon,2598
195,,,,,,,,,,,,,,,,Gunna,"['Gunna', 'Young Thug']",Dollaz On My Head,2599
196,,,,,,,,,,,,,,,,JP Saxe,"['JP Saxe', 'Julia Michaels']",If The World Was Ending,2600
197,,,,,,,,,,,,,,,,Bebe Rexha,"['Bebe Rexha', 'Doja Cat']","Baby, I'm Jealous",2601
198,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin', 'Young Thug']",Rich N*gga Sh*t,2603
199,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",Slidin,2604
200,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",Many Men,2605
201,,,,,,,,,,,,,,,,Bryson Tiller,"['Bryson Tiller', 'Drake']",Outta Time,2608
202,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",My Dawg,2609
203,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",Brand New Draco,2610
204,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin', 'Young Nudy']",Snitches & Rats,2612
205,,,,,,,,,,,,,,,,Lady Gaga,"['Lady Gaga', 'Ariana Grande']",Rain On Me,2613
206,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",No Opp Left Behind,2614
207,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",Steppin On N*ggas,2615
208,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",RIP Luv,2616
209,,,,,,,,,,,,,,,,21 Savage,"['21 Savage', 'Metro Boomin']",Said N Done,2619
210,,,,,,,,,,,,,,,,Future,"['Future', 'Drake']",Life Is Good,2620
211,,181.929,True,0.926,0.542,1.0,-5.064,1.0,0.2929999999999999,0.135,0.0,0.0877,0.564,135.14,11.0,Lil Baby,"['Lil Baby', '42 Dugg']",We Paid,2623
212,,,,,,,,,,,,,,,,Doja Cat,"['Doja Cat', 'Gucci Mane']",Like That,2624
213,,,,,,,,,,,,,,,,Calvin Harris X The Weeknd,['Calvin Harris X The Weeknd'],Over Now,2625
214,,,,,,,,,,,,,,,,Ashe,"['Ashe', 'Niall Horan']",Moral Of The Story,2631
215,,,,,,,,,,,,,,,,Doja Cat,"['Doja Cat', 'Nicki Minaj']",Say So,2632
216,,,,,,,,,,,,,,,,Lil Tecca,"['Lil Tecca', 'Lil Uzi Vert']",Dolly,2635
217,,,,,,,,,,,,,,,,YoungBoy Never Broke Again,"['YoungBoy Never Broke Again', 'Lil Wayne']",My Window,2636
218,,,,,,,,,,,,,,,,Lil Tecca,"['Lil Tecca', 'Polo G', 'Lil Durk']",When You Down,2637
219,,,,,,,,,,,,,,,,Anitta,"['Anitta', 'Cardi B', 'Myke Towers']",Me Gusta,2638
220,,,,,,,,,,,,,,,,YFN Lucci,['YFN Lucci'],Wet. (She Got That...) ,2639
221,,,,,,,,,,,,,,,,Big Sean,"['Big Sean', 'Post Malone']",Wolves,2642
222,,,,,,,,,,,,,,,,Powfu,"['Powfu', 'beabadoobee']",Death Bed,2655
223,,,,,,,,,,,,,,,,Justin Bieber,"['Justin Bieber', 'Quavo']",Intentions,2656
224,,,,,,,,,,,,,,,,Big Sean,"['Big Sean', 'Travis Scott']",Lithuania,2659
225,,,,,,,,,,,,,,,,Big Sean,"['Big Sean', 'Nipsey Hussle']",Deep Reverence,2660
226,,,,,,,,,,,,,,,,Big Sean,"['Big Sean', 'Ty Dolla $ign', 'Jhene Aiko']",Body Language,2663
227,,,,,,,,,,,,,,,,Migos,"['Migos', 'YoungBoy Never Broke Again']",Need It,2665
228,,,,,,,,,,,,,,,,Ariana Grande,"['Ariana Grande', 'Justin Bieber']",Stuck With U,2666
229,,,,,,,,,,,,,,,,Thomas Rhett,"['Thomas Rhett', 'Reba McEntire', ' Hillary Scott', ' Chris Tomlin', 'Keith Urban']",Be A Light,2667
230,,,,,,,,,,,,,,,,Internet Money,"['Internet Money', 'Juice WRLD', 'Trippie Redd']",Blastoff,2670
231,,135.74,True,0.8659999999999999,0.531,9.0,-6.859,1.0,0.0703,0.0379,0.0,0.0937,0.266,99.069,62.0,Ty Dolla $ign,"['Ty Dolla $ign', 'Nicki Minaj']",Expensive,2671
232,,,,,,,,,,,,,,,,Nas,"['Nas', 'Fivio Foreign', 'A$AP Ferg']",Spicy,2677
233,,,,,,,,,,,,,,,,Juice WRLD,"['Juice WRLD', 'Marshmello', 'Polo G', 'The Kid LAROI']",Hate The Other Side,2678
234,,,,,,,,,,,,,,,,Taylor Swift,"['Taylor Swift', 'Bon Iver']",Exile,2679
235,[],,,,,,,,,,,,,,,Mulatto,['Mulatto'],B*tch From da Souf,2680
236,,232.599,False,0.873,0.5849999999999999,0.0,-6.145,1.0,0.139,0.4159999999999999,9.1e-05,0.0724,0.621,105.006,30.0,Black Eyed Peas,"['Black Eyed Peas', ' Ozuna', 'J.Rey Soul']",Mamacita,2685
237,,,,,,,,,,,,,,,,Trevor Daniel x Selena Gomez,['Trevor Daniel x Selena Gomez'],Past Life,2688
238,,,,,,,,,,,,,,,,BENEE,"['BENEE', 'Gus Dapperton']",Supalonely,2691
239,,,,,,,,,,,,,,,,Young T,"['Young T', 'Bugsey', 'Headie One']",Don't Rush,2694
240,,,,,,,,,,,,,,,,Juice WRLD X Halsey,['Juice WRLD X Halsey'],Life's A Mess,2696
241,,,,,,,,,,,,,,,,A$AP Ferg,"['A$AP Ferg', ' Nicki Minaj', 'MadeinTYO']",Move Ya Hips,2697
242,,,,,,,,,,,,,,,,Marshmello,"['Marshmello', 'Halsey']",Be Kind,2698
243,,,,,,,,,,,,,,,,NLE Choppa,"['NLE Choppa', 'Roddy Ricch']",Walk Em Down,2700
244,,,,,,,,,,,,,,,,DaBaby x Stunna 4 Vegas,['DaBaby x Stunna 4 Vegas'],No Dribble,2706
245,,,,,,,,,,,,,,,,Kid LAROI,"['Kid LAROI', 'Juice WRLD']",Go!,2717
246,,,,,,,,,,,,,,,,THE SCOTTS,"['THE SCOTTS', ' Travis Scott', 'Kid Cudi']",The Scotts,2723
247,,,,,,,,,,,,,,,,Juice WRLD,"['Juice WRLD', 'Trippie Redd']",Tell Me U Luv Me,2724
248,,,,,,,,,,,,,,,,Luke Combs,"['Luke Combs', 'Eric Church']",Does To Me,2727
249,,,,,,,,,,,,,,,,Drake,"['Drake', 'Giveon']",Chicago Freestyle,2730
250,,,,,,,,,,,,,,,,Polo G,"['Polo G', 'Juice WRLD']",Flex,2731
251,,,,,,,,,,,,,,,,Pop Smoke,"['Pop Smoke', 'Karol G']",Enjoy Yourself,2733
252,,264.833,True,0.88,0.787,8.0,-5.189,1.0,0.1179999999999999,0.226,0.0,0.12,0.5879999999999999,113.018,69.0,Kid Cudi,"['Kid Cudi', 'Eminem']",The Adventures Of Moon Man & Slim Shady,2734
253,,,,,,,,,,,,,,,,Summer Walker,"['Summer Walker', 'PARTYNEXTDOOR']",My Affection,2738
254,,,,,,,,,,,,,,,,Pop Smoke,"['Pop Smoke', 'Quavo']",Aim For The Moon,2739
255,,,,,,,,,,,,,,,,Thomas Rhett,"['Thomas Rhett', 'Jon Pardi']",Beer Can't Fix,2740
256,,,,,,,,,,,,,,,,Roddy Ricch,"['Roddy Ricch', 'Mustard']",High Fashion,2745
257,,,,,,,,,,,,,,,,Pop Smoke,"['Pop Smoke', 'Rowdy Rebel']",Make It Rain,2747
258,,,,,,,,,,,,,,,,Pop Smoke,"['Pop Smoke', 'Quavo', 'Future']",Snitchin,2748
259,,,,,,,,,,,,,,,,Pop Smoke,"['Pop Smoke', 'Swae Lee']",Creature,2750
260,,,,,,,,,,,,,,,,Pop Smoke,"['Pop Smoke', 'Tyga', 'Quavo']",West Coast Shit,2751
261,,,,,,,,,,,,,,,,Kanye West,"['Kanye West', 'Travis Scott']",Wash Us In The Blood,2753
262,,,,,,,,,,,,,,,,Pop Smoke,"['Pop Smoke', 'King Combs']",Diana,2754
263,,,,,,,,,,,,,,,,6ix9ine,"['6ix9ine', 'Nicki Minaj']",Trollz,2756
264,,194.866,False,0.463,0.653,0.0,-5.515,1.0,0.0273,0.111,0.000136,0.1719999999999999,0.233,143.912,67.0,Blake Shelton Duet,"['Blake Shelton Duet', 'Gwen Stefani']",Nobody But You,2763
265,,,,,,,,,,,,,,,,6LACK,"['6LACK', 'Lil Baby']",Know My Rights,2766
266,,,,,,,,,,,,,,,,Lil Baby,"['Lil Baby', '42 Dugg']",Grace,2768
267,,,,,,,,,,,,,,,,PARTYNEXTDOOR,"['PARTYNEXTDOOR', 'Rihanna']",Believe It,2769
268,,,,,,,,,,,,,,,,BRELAND,['BRELAND'],My Truck,2772
269,,,,,,,,,,,,,,,,Jonas Brothers,"['Jonas Brothers', 'Karol G']",X,2773
270,,198.688,False,0.5909999999999999,0.814,10.0,-4.725,1.0,0.0365,0.168,9e-06,0.1419999999999999,0.313,118.036,36.0,Carly Pearce,"['Carly Pearce', 'Lee Brice']",I Hope You're Happy Now,2775
271,,,,,,,,,,,,,,,,Billie Eilish,['Billie Eilish'],Everything I Wanted,2776
272,,230.488,True,0.504,0.5969999999999999,10.0,-6.237,1.0,0.1,0.2059999999999999,0.0,0.0949,0.557,117.974,62.0,Tyla Yaweh,"['Tyla Yaweh', 'Post Malone']",Tommy Lee,2779
273,,,,,,,,,,,,,,,,YoungBoy Never Broke Again,"['YoungBoy Never Broke Again', 'Lil Baby']",One Shot,2781
274,,,,,,,,,,,,,,,,Noah Cyrus,"['Noah Cyrus', 'Leon Bridges']",July,2784
275,,,,,,,,,,,,,,,,Diplo Presents Thomas Wesley,"['Diplo Presents Thomas Wesley', 'Morgan Wallen']",Heartless,2785
276,,,,,,,,,,,,,,,,JACKBOYS,"['JACKBOYS', 'Young Thug']",Out West,2793
277,,,,,,,,,,,,,,,,Lady Gaga,"['Lady Gaga', 'BLACKPINK']",Sour Candy,2794
278,,161.319,True,0.894,0.6179999999999999,7.0,-4.356,0.0,0.129,0.0807999999999999,0.0,0.558,0.379,119.1,69.0,NAV,"['NAV', ' Gunna', 'Travis Scott']",Turks,2795
279,,,,,,,,,,,,,,,,Gunna,"['Gunna', 'Roddy Ricch']",Cooler Than A Bitch,2796
280,,,,,,,,,,,,,,,,Future,"['Future', 'YoungBoy Never Broke Again']",Trillionaire,2800
281,,,,,,,,,,,,,,,,Rosalia,"['Rosalia', 'Travis Scott']",TKN,2803
282,,,,,,,,,,,,,,,,Eminem,"['Eminem', 'Juice WRLD']",Godzilla,2804
283,,,,,,,,,,,,,,,,Lil Yachty,"['Lil Yachty', 'Tierra Whack', 'A$AP Rocky', 'Tyler', ' The Creator']",T.D,2805
284,,,,,,,,,,,,,,,,Anuel AA,"['Anuel AA', 'Bad Bunny']",Hasta Que Dios Diga,2807
285,,,,,,,,,,,,,,,,Kygo,"['Kygo', 'OneRepublic']",Lose Somebody,2808
286,,,,,,,,,,,,,,,,Arcangel x Sech,['Arcangel x Sech'],Sigues Con El,2809
287,,,,,,,,,,,,,,,,Future,"['Future', 'Travis Scott']",Solitaires,2810
288,,,,,,,,,,,,,,,,Black Eyed Peas X J Balvin,['Black Eyed Peas X J Balvin'],RITMO (Bad Boys For Life),2811
289,,,,,,,,,,,,,,,,Gunna,"['Gunna', 'Travis Scott']",Top Floor,2813
290,,,,,,,,,,,,,,,,Gunna,"['Gunna', 'Lil Baby']",Blindfold,2815
291,,,,,,,,,,,,,,,,Polo G,"['Polo G', 'NLE Choppa', 'Stunna 4 Vegas']",Go Stupid,2823
292,,,,,,,,,,,,,,,,Polo G,"['Polo G', 'Lil Baby']",Be Something,2824
293,,,,,,,,,,,,,,,,Mustard,"['Mustard', 'Roddy Ricch']",Ballin',2827
294,,,,,,,,,,,,,,,,Future,"['Future', 'Lil Uzi Vert']",All Bad,2829
295,,,,,,,,,,,,,,,,Future,"['Future', 'Young Thug']",Harlem Shake,2837
296,,,,,,,,,,,,,,,,Drake,"['Drake', 'Playboi Carti']",Pain 1993,2838
297,,,,,,,,,,,,,,,,Kehlani,"['Kehlani', 'Tory Lanez']",Can I,2845
298,,,,,,,,,,,,,,,,Lil Tjay,"['Lil Tjay', 'Fivio Foreign', 'Pop Smoke']",Zoo York,2846
299,,,,,,,,,,,,,,,,Sam Smith,"['Sam Smith', 'Demi Lovato']",I'm Ready,2848
300,,,,,,,,,,,,,,,,Future,"['Future', ' Drake', 'Young Thug']",D4L,2851
301,,,,,,,,,,,,,,,,Kehlani,"['Kehlani', 'Jhene Aiko']",Change Your Life,2852
302,,,,,,,,,,,,,,,,Drake,"['Drake', 'Future']",Desires,2853
303,,,,,,,,,,,,,,,,DaBaby,"['DaBaby', 'YoungBoy Never Broke Again']",Jump,2854
304,,,,,,,,,,,,,,,,Drake,"['Drake', 'Fivio Foreign', 'Sosa Geek']",Demons,2861
305,,,,,,,,,,,,,,,,Drake,"['Drake', 'Chris Brown']",Not You Too,2862
306,,,,,,,,,,,,,,,,H.E.R.,"['H.E.R.', 'YG']",Slide,2870
307,,177.314,True,0.788,0.436,1.0,-9.435,1.0,0.3639999999999999,0.0612,0.0,0.0979,0.341,129.848,6.0,Lil Baby,"['Lil Baby', 'Gunna']",Heatin Up,2872
308,"['contemporary country', 'pop']",,,,,,,,,,,,,,,Dan,"['Dan', 'Shay', 'Justin Bieber']","10,000 Hours",2878
309,,,,,,,,,,,,,,,,YoungBoy Never Broke Again,"['YoungBoy Never Broke Again', 'Sherhonda Gaulden']",Bout My Business,2885
310,,,,,,,,,,,,,,,,DaBaby,"['DaBaby', 'Ashanti', 'Megan Thee Stallion']",NASTY,2888
311,,,,,,,,,,,,,,,,G Herbo,"['G Herbo', 'Chance The Rapper', ' Juice WRLD', 'Lil Uzi Vert']",PTSD,2889
312,,,,,,,,,,,,,,,,YoungBoy Never Broke Again,"['YoungBoy Never Broke Again', 'DaBaby']",Thug Of Spades,2890
313,,295.176,True,0.6069999999999999,0.8289999999999998,2.0,-4.074,1.0,0.379,0.0103,0.0,0.107,0.685,96.172,81.0,Bad Bunny,"['Bad Bunny', ' Jowell', 'Randy', 'Nengo Flow']",Safaera,2891
314,,,,,,,,,,,,,,,,DaBaby,"['DaBaby', 'Quavo']",PICK UP,2894
315,,,,,,,,,,,,,,,,DaBaby,"['DaBaby', 'Future', 'jetsonmade']",LIGHTSKIN SH*T,2896
316,"['north carolina hip hop', 'rap']",,,,,,,,,,,,,,,DaBaby,['DaBaby'],SAD SHIT,2900
317,,,,,,,,,,,,,,,,DaBaby,"['DaBaby', 'A Boogie Wit da Hoodie', 'London On Da Track']",DROP,2902
318,,,,,,,,,,,,,,,,YNW Melly,"['YNW Melly', 'Juice WRLD']",Suicidal,2907
319,,,,,,,,,,,,,,,,SZA X Justin Timberlake,['SZA X Justin Timberlake'],The Other Side,2910
320,,205.635,True,0.83,0.625,5.0,-3.678,1.0,0.0573,0.226,0.0,0.3019999999999999,0.884,138.046,64.0,Lil Yachty,"['Lil Yachty', ' Drake', 'DaBaby']",Oprah's Bank Account,2915
321,,,,,,,,,,,,,,,,Kane Brown,"['Kane Brown', 'John Legend']",Last Time I Say Sorry,2928
322,,,,,,,,,,,,,,,,Khalid x Disclosure,['Khalid x Disclosure'],Know Your Worth,2935
323,,,,,,,,,,,,,,,,Lil Uzi Vert,"['Lil Uzi Vert', 'Chief Keef']",Bean (Kobe),2955
324,,,,,,,,,,,,,,,,Lil Uzi Vert,"['Lil Uzi Vert', '21 Savage']",Yessirskiii,2957
325,,,,,,,,,,,,,,,,Kelsea Ballerini x Halsey,['Kelsea Ballerini x Halsey'],The Other Girl,2958
326,,,,,,,,,,,,,,,,Lil Uzi Vert,"['Lil Uzi Vert', 'Future']",Wassup,2962
327,,,,,,,,,,,,,,,,Lil Uzi Vert,"['Lil Uzi Vert', 'Young Thug', 'Gunna']",Strawberry Peels,2963
328,,,,,,,,,,,,,,,,Lil Uzi Vert,"['Lil Uzi Vert', 'NAV']",Leaders,2969
329,,,,,,,,,,,,,,,,Lil Uzi Vert,"['Lil Uzi Vert', 'Lil Durk']",No Auto,2970
330,,,,,,,,,,,,,,,,Lil Uzi Vert,"['Lil Uzi Vert', 'Young Thug']",Got The Guap,2973
331,,,,,,,,,,,,,,,,Lil Uzi Vert,"['Lil Uzi Vert', 'Young Nudy']",Money Spread,2974
332,,,,,,,,,,,,,,,,Jhene Aiko,"['Jhene Aiko', 'Future', 'Miguel']",Happiness Over Everything (H.O.E.),2986
333,,,,,,,,,,,,,,,,Lil Baby,"['Lil Baby', 'Lil Uzi Vert']",Commercial,2987
334,,,,,,,,,,,,,,,,Lil Uzi Vert,"['Lil Uzi Vert', 'Syd']",Urgency,2990
335,,,,,,,,,,,,,,,,Bad Bunny,"['Bad Bunny', 'Sech']",Ignorantes,2991
336,,,,,,,,,,,,,,,,Bad Bunny X Daddy Yankee,['Bad Bunny X Daddy Yankee'],La Santa,2993
